timestamp,country,water_body,source_type,monitoring_station,temperature,ph,dissolved_oxygen,turbidity,conductivity,nitrate,phosphate,ammonia,bod,cod,chloride,total_solids,coliform_count,wqi,safety_category,month,season
2021-03-01,Belgium,Meuse River,Stream,Upstream,16.58,6.07,6.57,20.47,496.53,6.7,0.251,0.584,4.86,12.83,47.2,333.39,34.62,86.24,Moderate_Risk,3.0,2.0
2021-03-02,Sweden,Dalalven River,Groundwater,Urban_Point,19.77,5.25,2.74,30.6,557.46,11.13,0.301,0.732,6.6,17.22,57.93,424.27,63.73,68.63,Contaminated,3.0,2.0
2021-03-02,Poland,Oder River,River,Upstream,18.77,6.68,,19.0,399.47,6.89,0.253,0.55,4.66,13.05,41.38,405.22,48.25,87.26,Moderate_Risk,3.0,2.0
2021-03-02,Italy,Arno River,Groundwater,Midstream,19.81,7.44,7.35,23.51,484.11,7.25,0.234,0.719,4.79,13.22,80.6,338.21,72.81,90.16,,3.0,2.0
2021-03-03,Italy,Po River,Stream,Upstream,19.92,6.97,6.95,19.97,481.61,8.57,0.2,0.473,4.36,12.32,39.36,343.7,39.75,91.34,Moderate_Risk,3.0,2.0
2021-03-03,Austria,Lake Neusiedl,Lake,Midstream,16.13,6.9,7.05,25.76,679.3,9.58,0.213,0.623,6.74,16.42,56.48,351.19,144.35,,Contaminated,3.0,2.0
2021-03-03,Belgium,Lake Gileppe,Stream,Midstream,19.0,6.84,6.21,24.37,538.42,8.75,0.22,0.667,5.47,15.99,49.03,372.67,55.24,86.62,Moderate_Risk,3.0,2.0
2021-03-04,Portugal,Tagus River,Stream,Source,19.8,7.65,5.5,22.36,486.54,6.5,0.266,0.799,5.33,15.03,52.51,360.98,24.74,86.04,Moderate_Risk,3.0,2.0
2021-03-04,Belgium,Yser River,Lake,Downstream,17.85,6.71,3.98,33.94,594.23,9.43,0.331,0.797,6.37,16.0,57.96,411.1,28.87,77.46,Contaminated,3.0,2.0
2021-03-04,Spain,,River,Midstream,17.78,7.6,6.62,26.28,509.19,10.53,0.268,0.658,6.17,16.56,43.37,386.0,40.67,85.6,Contaminated,3.0,2.0
2021-03-05,Spain,Lake Sanabria,Groundwater,Urban_Point,13.92,7.18,3.97,26.57,649.81,10.37,0.296,0.814,6.56,16.35,77.3,406.41,71.96,78.31,Contaminated,3.0,2.0
2021-03-05,Germany,Lake Constance,Reservoir,Urban_Point,18.22,7.88,3.31,36.31,627.97,8.45,0.218,0.803,6.47,17.75,72.8,400.09,79.82,75.56,Contaminated,3.0,2.0
2021-03-05,Germany,Lake Constance,Stream,Urban_Point,19.64,5.81,3.36,29.38,514.85,9.79,0.285,0.817,6.63,19.7,55.86,400.81,70.61,72.77,Contaminated,3.0,2.0
2021-03-06,Portugal,Guadiana River,Lake,Upstream,19.13,8.26,7.28,18.38,471.68,8.71,0.228,0.619,4.79,12.0,42.89,378.37,96.18,90.71,Moderate_Risk,3.0,2.0
2021-03-06,France,Lake Geneva,Reservoir,Downstream,16.7,5.72,4.62,28.97,556.4,10.31,0.353,0.632,5.69,15.35,83.72,388.66,260.26,74.83,Moderate_Risk,3.0,2.0
2021-03-06,Belgium,Lake Gileppe,Groundwater,Urban_Point,18.26,5.46,3.23,32.87,602.43,8.04,0.258,0.65,5.4,13.69,67.67,393.6,37.53,73.22,Contaminated,3.0,2.0
2021-03-07,Spain,Guadalquivir River,Lake,Source,15.45,7.49,6.97,26.18,520.45,9.87,0.207,0.838,5.71,13.68,58.05,343.54,26.82,88.06,Moderate_Risk,3.0,2.0
2021-03-07,Italy,Po River,Stream,,17.21,6.62,6.32,21.68,556.12,8.4,0.185,0.598,6.22,12.63,48.13,372.57,48.84,86.78,Contaminated,3.0,2.0
,Spain,Guadalquivir River,Lake,Urban_Point,17.36,6.77,2.79,31.32,546.39,9.65,0.253,0.809,6.52,14.79,65.28,406.56,,75.38,Contaminated,3.0,2.0
2021-03-08,France,Lake Geneva,Groundwater,Midstream,20.83,7.82,,23.1,542.02,8.06,0.284,0.71,5.63,15.36,57.6,389.16,75.28,84.89,,3.0,2.0
2021-03-08,Austria,Lake Neusiedl,River,Midstream,17.71,7.14,6.66,26.13,549.86,7.56,0.254,0.678,5.5,11.87,,362.98,86.69,86.41,Moderate_Risk,3.0,2.0
2021-03-08,Spain,Lake Sanabria,Groundwater,Source,17.87,7.1,5.79,21.55,498.93,6.43,0.213,0.424,4.97,12.71,52.2,306.96,69.94,87.61,Moderate_Risk,3.0,2.0
2021-03-09,Poland,Lake Sniardwy,Lake,Urban_Point,19.32,6.6,2.26,28.15,564.51,10.82,0.323,0.872,5.53,16.35,69.24,406.48,27.97,74.97,Contaminated,3.0,2.0
2021-03-09,Netherlands,IJsselmeer Lake,River,Source,15.99,6.4,6.4,17.8,,8.72,0.179,0.511,5.76,13.87,54.21,363.94,26.58,86.69,Moderate_Risk,3.0,2.0
2021-03-09,Belgium,Lake Gileppe,Groundwater,Midstream,19.61,7.34,6.47,28.13,584.45,8.45,0.229,0.677,5.25,15.13,57.87,404.71,31.98,86.88,Moderate_Risk,3.0,2.0
2021-03-10,Sweden,Gota River,Stream,Source,14.75,7.15,6.6,18.31,451.43,7.09,0.233,0.504,4.77,12.99,56.82,338.18,63.75,89.54,Moderate_Risk,3.0,2.0
2021-03-10,Netherlands,Scheldt River,Lake,Downstream,19.63,6.55,3.35,29.44,583.23,8.67,0.307,0.75,6.07,15.56,81.73,390.77,54.51,77.26,Contaminated,3.0,2.0
2021-03-10,Portugal,Mondego River,Stream,Upstream,17.25,7.58,6.6,21.95,540.34,8.63,0.195,0.652,5.58,14.35,41.81,319.56,68.94,87.88,Moderate_Risk,3.0,2.0
2021-03-11,Poland,,Stream,Upstream,15.69,7.14,6.29,23.25,435.16,8.32,0.235,0.647,5.19,12.17,48.22,352.28,36.08,87.44,Moderate_Risk,3.0,2.0
2021-03-11,Germany,Lake Constance,Groundwater,Downstream,19.43,6.91,3.36,30.03,645.19,9.37,0.314,0.762,5.76,12.39,51.36,429.77,53.11,77.61,Contaminated,3.0,2.0
2021-03-11,Netherlands,IJsselmeer Lake,Stream,Urban_Point,15.93,6.02,3.24,28.2,558.86,10.94,0.303,0.883,5.71,10.78,57.71,340.17,96.55,73.64,Contaminated,3.0,2.0
2021-03-12,Austria,Lake Neusiedl,Reservoir,Source,19.92,6.32,6.56,22.24,479.87,8.86,0.197,0.612,5.2,14.51,47.12,380.36,68.12,86.25,Moderate_Risk,3.0,2.0
2021-03-12,Netherlands,Rhine River,Groundwater,Downstream,14.72,7.4,3.82,27.63,599.96,9.0,0.224,0.789,6.39,19.04,50.09,427.41,73.1,78.84,Contaminated,3.0,2.0
2021-03-12,Portugal,Mondego River,River,Midstream,16.13,,6.13,30.42,535.86,8.15,0.235,0.819,4.94,13.29,63.28,375.74,103.15,85.04,,3.0,2.0
2021-03-13,Italy,Arno River,Stream,Urban_Point,18.3,6.36,2.78,26.68,664.07,9.68,0.267,0.956,6.02,13.24,54.9,384.28,45.19,74.93,Contaminated,3.0,2.0
2021-03-13,Poland,Oder River,Lake,Upstream,16.53,6.63,6.67,21.62,533.12,3.02,0.22,0.608,4.45,10.25,57.54,352.92,54.51,89.86,Moderate_Risk,3.0,2.0
2021-03-13,France,Lake Geneva,Groundwater,Upstream,19.79,7.12,7.1,18.83,473.01,5.69,0.234,0.439,5.65,15.3,39.72,370.12,46.55,89.69,Moderate_Risk,3.0,2.0
2021-03-14,Spain,Guadalquivir River,Stream,Urban_Point,15.31,6.6,3.58,33.75,543.96,9.36,0.241,0.855,6.65,17.59,60.3,379.26,216.04,75.0,Contaminated,3.0,2.0
2021-03-14,Sweden,Dalalven River,River,Upstream,16.29,7.43,7.15,19.57,566.57,8.0,0.212,0.656,4.19,12.65,41.51,341.64,106.28,91.06,Moderate_Risk,3.0,2.0
2021-03-14,Belgium,Lake Gileppe,Lake,Source,19.24,6.7,6.51,21.19,419.87,7.41,0.17,0.519,5.04,12.17,38.59,386.64,46.55,89.28,Moderate_Risk,3.0,2.0
2021-03-15,Italy,Tiber River,Reservoir,Urban_Point,19.1,6.53,3.91,25.43,638.14,9.7,0.349,1.025,6.36,18.03,75.09,375.95,88.87,78.05,Contaminated,3.0,2.0
2021-03-15,Portugal,Mondego River,River,Urban_Point,18.24,,3.64,23.26,,11.1,0.316,0.714,6.86,18.21,59.82,394.63,43.38,77.55,Contaminated,3.0,2.0
2021-03-15,Belgium,Meuse River,River,Source,15.56,5.97,6.99,18.9,574.66,6.35,0.233,0.569,4.74,12.16,43.45,347.47,56.99,87.5,Moderate_Risk,3.0,2.0
2021-03-16,France,Lake Geneva,Groundwater,Upstream,17.32,6.64,5.99,20.95,502.92,7.59,0.223,0.777,4.93,14.34,52.3,342.85,51.82,88.62,Moderate_Risk,3.0,2.0
2021-03-16,Spain,Tagus River,Groundwater,Downstream,17.88,6.88,4.22,25.3,601.33,8.88,0.307,0.778,5.23,11.1,61.35,406.86,45.21,81.79,Moderate_Risk,3.0,2.0
2021-03-16,Netherlands,IJsselmeer Lake,Groundwater,Midstream,17.9,6.54,6.91,23.48,542.59,8.14,0.282,0.786,5.18,12.54,38.37,406.16,66.13,88.13,Moderate_Risk,3.0,2.0
2021-03-17,Italy,Arno River,Stream,Upstream,19.34,6.03,6.03,21.88,547.45,6.7,0.201,0.798,4.01,12.46,42.2,443.44,78.92,85.65,Moderate_Risk,3.0,2.0
2021-03-17,Spain,Guadalquivir River,Lake,Upstream,16.19,7.32,6.1,20.01,,8.04,0.138,0.414,6.58,15.13,64.69,348.06,41.54,86.5,Contaminated,3.0,2.0
2021-03-17,Poland,Lake Sniardwy,Groundwater,Downstream,19.31,6.42,2.96,29.28,555.91,8.72,0.245,0.985,5.75,16.36,58.44,426.21,76.93,75.16,Contaminated,3.0,2.0
2021-03-18,Belgium,Meuse River,Reservoir,Source,18.19,7.0,6.28,23.13,573.73,8.51,0.198,0.609,4.71,15.55,42.77,346.43,65.98,88.18,Moderate_Risk,3.0,2.0
2021-03-18,Belgium,Lake Gileppe,River,Source,19.01,6.73,5.87,21.61,467.11,7.08,0.278,0.754,4.88,8.07,44.1,376.4,25.14,87.74,Moderate_Risk,3.0,2.0
2021-03-18,Poland,Warta River,Reservoir,Upstream,20.05,7.49,5.88,20.56,458.33,8.33,0.178,0.511,4.96,12.63,55.87,348.75,45.85,88.83,Moderate_Risk,3.0,2.0
2021-03-19,France,Rhone River,Reservoir,Source,19.45,7.63,5.75,20.85,487.04,7.29,0.238,0.486,4.71,11.4,52.58,375.99,64.25,87.9,Moderate_Risk,3.0,2.0
2021-03-19,Germany,Rhine River,Reservoir,Midstream,23.53,6.95,,29.11,580.76,10.38,0.247,0.508,5.88,14.27,64.44,366.01,217.77,80.73,Moderate_Risk,3.0,2.0
2021-03-19,Poland,Vistula River,Stream,Source,18.21,7.62,5.89,17.27,463.86,8.76,0.197,0.669,4.67,13.82,61.75,400.1,50.48,89.75,Moderate_Risk,3.0,2.0
2021-03-20,France,Lake Geneva,Lake,Midstream,21.1,6.91,5.53,26.11,455.35,8.96,0.306,0.695,4.85,12.58,47.81,411.61,58.87,85.48,Moderate_Risk,3.0,2.0
2021-03-20,Spain,Guadalquivir River,River,Midstream,14.45,6.75,7.4,21.06,549.75,9.1,0.249,0.759,5.78,13.41,63.04,395.0,54.82,89.51,Moderate_Risk,3.0,2.0
2021-03-20,Germany,Lake Constance,,Midstream,15.67,6.27,7.03,17.82,509.05,8.15,0.263,0.648,5.87,14.87,55.16,332.82,43.81,86.88,Moderate_Risk,3.0,2.0
2021-03-21,Netherlands,Meuse River,Stream,Midstream,19.21,7.16,5.7,26.38,538.71,7.92,0.293,0.528,5.89,13.19,44.65,370.93,125.81,83.44,Moderate_Risk,3.0,2.0
2021-03-21,Austria,Mur River,Stream,Midstream,17.53,7.41,,23.5,587.74,8.18,0.254,0.679,5.6,17.06,61.72,343.35,54.8,86.58,Moderate_Risk,3.0,2.0
2021-03-21,Poland,Warta River,Stream,Urban_Point,17.17,6.55,3.64,30.83,580.12,7.47,0.321,0.783,6.33,16.34,54.31,402.68,52.21,77.28,Contaminated,3.0,2.0
2021-03-22,Poland,Vistula River,Groundwater,Midstream,17.34,7.58,6.39,24.89,583.53,8.08,0.274,0.74,6.22,14.79,53.06,384.26,64.02,85.1,,3.0,2.0
2021-03-22,Sweden,Dalalven River,Stream,Urban_Point,19.54,6.19,2.7,25.04,536.66,9.9,0.217,0.844,6.52,12.71,52.21,412.39,71.67,73.85,Contaminated,3.0,2.0
2021-03-22,Spain,Tagus River,Reservoir,Downstream,20.53,,2.59,25.15,616.77,9.73,0.3,0.861,5.19,10.7,51.79,385.52,62.4,75.14,Contaminated,3.0,2.0
2021-03-23,Austria,Mur River,Reservoir,Downstream,20.0,6.49,4.63,29.7,507.57,6.99,0.251,0.797,6.53,16.52,60.48,456.1,51.85,79.0,Contaminated,3.0,2.0
2021-03-23,Belgium,Meuse River,Reservoir,Source,21.0,6.53,5.12,20.44,515.01,7.82,0.275,0.608,4.24,12.49,40.87,311.91,78.13,86.37,Moderate_Risk,3.0,2.0
2021-03-23,Portugal,Douro River,River,Downstream,16.46,6.14,3.99,32.31,609.85,8.32,0.302,0.772,5.98,15.76,62.08,366.1,123.94,74.92,Contaminated,3.0,2.0
2021-03-24,Netherlands,Scheldt River,River,Source,20.1,6.71,6.44,23.33,406.57,6.98,0.15,0.663,5.22,11.75,48.5,338.96,19.83,88.61,Moderate_Risk,3.0,
2021-03-24,Germany,,Reservoir,Urban_Point,20.6,6.37,2.32,30.22,536.23,9.91,0.314,0.559,6.7,15.33,59.13,411.01,44.32,71.55,Contaminated,3.0,2.0
2021-03-24,Austria,Mur River,Lake,Source,21.79,6.83,5.12,18.64,488.72,6.52,0.186,0.621,4.28,13.94,38.24,383.94,147.5,86.74,Moderate_Risk,3.0,2.0
2021-03-25,Spain,Ebro River,River,Downstream,20.4,6.92,2.95,28.56,575.1,9.81,0.283,0.843,5.69,12.93,58.1,424.13,35.87,77.28,Contaminated,3.0,2.0
2021-03-25,Germany,Elbe River,Stream,Urban_Point,20.49,6.69,2.34,24.76,552.58,10.33,0.281,0.696,6.77,20.3,59.73,413.28,36.21,74.64,Contaminated,3.0,2.0
2021-03-25,Germany,Elbe River,Lake,Downstream,17.17,6.49,3.4,27.28,566.08,10.12,0.222,0.793,6.37,14.8,57.21,396.49,60.6,76.48,Contaminated,3.0,2.0
2021-03-26,Sweden,Lake Vattern,Stream,Urban_Point,18.85,6.29,3.03,27.69,587.94,10.5,0.289,0.796,6.76,17.42,62.31,412.33,42.04,73.61,Contaminated,3.0,2.0
2021-03-26,Netherlands,Rhine River,Reservoir,Source,15.82,7.75,6.63,23.37,499.91,8.02,0.166,0.664,4.76,16.31,47.0,355.84,59.13,89.38,Moderate_Risk,3.0,2.0
2021-03-26,Sweden,Dalalven River,Lake,Urban_Point,17.72,6.16,3.91,28.94,544.37,10.16,0.306,0.606,6.29,16.46,52.83,374.15,54.59,75.92,Contaminated,3.0,2.0
2021-03-27,France,Rhone River,Lake,Midstream,17.63,7.8,7.17,27.03,486.67,7.63,0.28,0.813,6.27,17.99,58.19,366.2,95.31,85.96,Contaminated,3.0,2.0
2021-03-27,Italy,Lake Como,Reservoir,Downstream,15.99,6.14,3.79,26.31,574.51,9.64,0.349,0.756,5.77,17.55,76.64,377.53,141.25,75.27,Contaminated,3.0,2.0
2021-03-27,Spain,Lake Sanabria,River,Downstream,14.31,6.21,4.47,29.22,640.55,9.41,0.347,0.796,6.79,17.65,58.46,351.09,41.45,76.57,Contaminated,3.0,2.0
2021-03-28,Portugal,Douro River,Lake,,19.19,7.52,3.09,25.16,559.78,8.36,0.257,0.693,5.42,11.74,61.34,463.61,46.26,79.0,Contaminated,3.0,2.0
2021-03-28,Spain,Guadalquivir River,Lake,Midstream,20.15,6.9,6.08,25.82,542.05,9.39,0.234,0.81,5.0,11.89,59.19,322.44,51.3,86.65,Moderate_Risk,3.0,2.0
2021-03-28,Poland,Warta River,Reservoir,Downstream,14.35,6.0,4.29,24.06,585.86,8.14,0.232,0.728,6.22,14.2,65.5,419.47,100.48,77.58,Contaminated,3.0,2.0
2021-03-29,Germany,Danube River,Stream,Upstream,15.17,6.66,6.48,19.06,474.33,7.62,0.198,0.398,5.59,14.99,51.49,347.17,46.8,88.52,Moderate_Risk,3.0,2.0
,Austria,Lake Neusiedl,Lake,Source,19.1,7.74,5.38,16.99,412.31,8.98,0.187,0.635,5.89,15.4,55.14,324.71,,86.41,Moderate_Risk,3.0,2.0
2021-03-29,Sweden,Lake Vattern,Reservoir,Urban_Point,16.01,6.6,3.43,26.51,569.33,8.97,,0.845,7.01,16.82,62.7,415.21,63.9,76.46,Contaminated,3.0,2.0
2021-03-30,Germany,Elbe River,Lake,Downstream,21.92,7.19,3.21,27.64,633.49,8.1,0.294,,6.94,18.09,37.4,423.2,27.46,76.19,Contaminated,3.0,2.0
2021-03-30,France,Rhone River,Stream,Urban_Point,20.55,6.21,2.37,27.33,559.29,11.12,0.273,0.859,6.17,15.65,60.84,432.29,51.08,72.43,Contaminated,3.0,
2021-03-30,Italy,Arno River,Groundwater,Downstream,19.34,5.89,3.4,30.05,516.76,11.45,0.298,0.691,6.28,12.42,44.86,445.89,42.26,73.1,Contaminated,3.0,2.0
2021-03-31,Portugal,Mondego River,Groundwater,Upstream,19.57,7.58,7.1,18.55,504.64,7.55,0.185,0.502,3.9,8.2,61.66,319.45,34.53,92.84,Moderate_Risk,3.0,2.0
2021-03-31,Belgium,Meuse River,Stream,Source,18.53,7.21,5.6,23.45,499.66,8.32,0.196,0.631,5.27,10.26,39.68,281.46,61.6,86.62,Moderate_Risk,3.0,2.0
2021-03-31,Germany,Danube River,Lake,Downstream,21.77,6.94,2.46,30.46,564.93,11.18,0.259,0.807,4.89,9.26,63.58,446.84,38.97,76.46,Contaminated,3.0,2.0
2021-04-01,France,Lake Geneva,Reservoir,Urban_Point,19.18,6.27,2.88,32.61,541.23,9.24,0.291,0.708,5.6,12.17,58.37,412.11,52.63,74.09,Contaminated,4.0,2.0
2021-04-01,Germany,Elbe River,Lake,Urban_Point,14.51,6.53,4.03,30.78,611.87,10.52,0.281,0.702,5.58,16.26,68.31,439.39,107.98,78.63,Moderate_Risk,4.0,2.0
2021-04-01,France,Loire River,Stream,Downstream,17.4,5.67,4.24,30.92,572.44,8.36,0.307,0.832,6.35,16.25,72.08,418.64,60.72,74.8,Contaminated,4.0,2.0
2021-04-02,Portugal,Douro River,Reservoir,Downstream,13.7,6.23,5.1,32.26,580.47,8.95,0.305,0.775,6.5,15.73,77.64,389.02,97.91,77.66,Contaminated,4.0,2.0
2021-04-02,Italy,Po River,Lake,Downstream,18.76,7.02,3.46,27.78,624.89,10.63,0.2,0.773,6.09,16.56,61.33,431.58,44.9,78.71,Contaminated,,2.0
2021-04-02,Spain,Lake Sanabria,Stream,Urban_Point,17.45,6.82,3.08,26.67,658.68,10.77,0.291,0.694,6.63,16.24,39.79,394.21,96.84,75.26,Contaminated,4.0,2.0
2021-04-03,Austria,Inn River,Groundwater,Downstream,17.65,5.95,3.64,29.47,586.84,10.09,0.274,1.181,6.43,16.3,69.42,394.36,58.36,74.51,Contaminated,4.0,2.0
2021-04-03,France,Rhone River,Groundwater,Source,18.53,7.27,5.3,22.54,420.5,8.22,0.204,0.822,5.67,11.64,60.27,398.02,44.02,85.59,Moderate_Risk,4.0,2.0
2021-04-03,Spain,Tagus River,River,Upstream,14.75,7.0,6.84,20.71,472.77,8.79,0.219,0.512,5.46,11.12,62.84,379.73,110.19,88.05,Moderate_Risk,4.0,2.0
2021-04-04,Spain,Guadalquivir River,River,Upstream,16.61,6.57,5.82,21.59,530.98,8.22,0.26,0.685,5.42,14.91,47.82,398.57,72.57,86.49,Moderate_Risk,4.0,2.0
2021-04-04,Italy,,Reservoir,Source,18.14,7.47,6.99,26.32,551.49,7.09,0.176,0.656,5.28,12.4,36.66,399.67,68.04,88.65,Moderate_Risk,4.0,2.0
2021-04-04,Belgium,Lake Gileppe,River,Source,14.51,7.34,6.73,27.05,495.38,7.22,0.208,0.522,5.69,14.62,50.63,343.22,29.1,87.3,Moderate_Risk,4.0,2.0
2021-04-05,Austria,Danube River,River,Urban_Point,17.6,6.42,3.42,26.5,648.96,7.39,0.244,0.727,5.66,17.17,74.58,427.76,55.97,77.52,Contaminated,,2.0
2021-04-05,Italy,Lake Como,Lake,Upstream,19.6,8.38,6.46,24.16,472.73,7.37,0.231,0.597,5.63,14.5,44.1,360.59,46.84,87.05,Moderate_Risk,4.0,2.0
2021-04-05,Italy,,Groundwater,Midstream,17.08,6.73,6.07,23.71,492.35,9.05,0.281,0.595,5.25,,44.85,387.32,57.67,86.04,Moderate_Risk,4.0,2.0
2021-04-06,Poland,Oder River,Groundwater,Midstream,13.65,7.24,7.46,23.12,530.23,7.89,0.247,0.824,6.52,17.49,50.11,380.98,62.83,87.99,Contaminated,4.0,2.0
2021-04-06,Netherlands,Meuse River,Reservoir,Source,15.0,7.49,6.76,24.08,562.94,8.09,0.182,0.565,5.74,13.63,43.07,371.67,47.81,88.16,Moderate_Risk,4.0,2.0
2021-04-06,,Lake Constance,River,Midstream,18.05,6.65,5.74,19.74,571.42,9.81,0.23,0.563,6.17,17.76,63.23,336.47,85.39,85.61,Contaminated,4.0,2.0
2021-04-07,Portugal,Douro River,Stream,Downstream,15.49,6.79,4.11,31.77,594.18,8.66,0.314,0.884,6.34,15.24,62.44,382.7,36.84,78.46,Contaminated,4.0,2.0
2021-04-07,Spain,Guadalquivir River,Groundwater,Upstream,16.33,6.92,7.27,21.62,558.29,8.04,0.172,0.431,5.12,14.56,49.2,407.45,32.01,90.94,Moderate_Risk,4.0,2.0
2021-04-07,Germany,Elbe River,Groundwater,Upstream,15.64,7.6,6.24,23.73,473.9,6.82,,0.524,4.11,12.15,60.13,341.04,60.93,89.34,Moderate_Risk,4.0,2.0
2021-04-08,Poland,Lake Sniardwy,River,Urban_Point,19.07,6.57,3.39,32.46,574.03,10.38,0.298,0.739,5.79,,43.1,400.77,47.12,77.19,Contaminated,4.0,2.0
2021-04-08,Sweden,Gota River,Lake,Urban_Point,18.46,6.96,3.24,28.26,631.73,10.6,0.278,0.935,6.11,15.67,56.26,398.2,56.28,77.1,Contaminated,4.0,2.0
2021-04-08,Belgium,Yser River,River,Urban_Point,18.3,6.72,3.12,33.48,544.14,9.71,0.322,0.756,7.12,15.69,63.88,358.96,48.22,74.23,Contaminated,4.0,2.0
2021-04-09,France,Lake Geneva,River,Downstream,16.5,6.58,3.38,31.82,601.03,8.36,0.311,0.931,6.72,18.87,61.09,418.3,73.36,75.45,Contaminated,4.0,2.0
2021-04-09,Austria,Inn River,Lake,Upstream,16.84,7.51,6.67,24.46,544.05,6.76,0.258,0.576,3.98,9.16,55.77,352.47,20.83,89.74,Moderate_Risk,4.0,2.0
2021-04-09,Sweden,Lake Vattern,Groundwater,Downstream,17.36,6.5,3.88,25.19,,7.75,0.302,0.817,6.96,15.66,59.67,441.98,48.72,78.35,Contaminated,4.0,2.0
2021-04-10,Austria,Mur River,River,Upstream,18.99,7.38,6.65,21.41,526.51,7.33,0.209,0.493,4.73,11.61,51.59,324.92,58.26,89.46,Moderate_Risk,4.0,2.0
2021-04-10,Belgium,Scheldt River,River,Urban_Point,18.11,6.56,3.78,27.92,519.58,8.57,,0.79,6.58,15.2,55.93,442.67,44.8,78.4,Contaminated,4.0,2.0
2021-04-10,Spain,Ebro River,Reservoir,Midstream,18.96,6.08,6.77,26.15,461.37,10.39,0.246,0.836,5.74,13.42,26.93,346.56,92.71,83.35,Moderate_Risk,4.0,2.0
2021-04-11,Germany,Elbe River,Lake,Downstream,16.81,,3.72,29.35,561.42,10.34,0.26,0.801,6.59,15.01,58.41,393.26,96.53,77.05,Contaminated,4.0,2.0
2021-04-11,Italy,Tiber River,Lake,Source,17.63,7.23,6.31,25.26,490.17,7.89,0.207,0.681,5.99,19.36,50.97,360.11,121.12,85.01,Moderate_Risk,4.0,2.0
2021-04-11,Portugal,Mondego River,Reservoir,Upstream,17.94,7.1,6.17,24.65,483.37,8.68,0.201,0.506,4.63,13.06,76.72,323.37,75.94,87.5,Moderate_Risk,4.0,2.0
2021-04-12,Austria,Danube River,River,Upstream,17.24,6.58,6.52,19.46,523.35,7.12,0.275,0.694,3.96,9.65,39.7,407.19,18.13,90.22,Moderate_Risk,4.0,2.0
2021-04-12,Netherlands,Meuse River,Reservoir,Urban_Point,15.36,6.45,3.86,27.42,551.52,10.81,0.275,0.767,6.76,18.58,64.88,398.23,160.15,74.85,Contaminated,4.0,2.0
2021-04-12,Netherlands,IJsselmeer Lake,Stream,Downstream,14.81,5.81,3.32,28.32,562.6,9.98,0.251,0.565,6.14,15.77,58.23,409.54,70.39,73.95,Contaminated,4.0,2.0
2021-04-13,Germany,Danube River,Groundwater,Upstream,15.55,7.55,6.12,21.95,515.96,7.69,0.174,0.645,5.25,10.43,37.88,339.5,40.3,87.8,Moderate_Risk,4.0,2.0
2021-04-13,Belgium,Meuse River,Lake,Downstream,18.12,6.28,3.84,25.78,560.93,8.47,0.283,0.731,6.52,19.32,42.63,388.79,82.52,76.17,Contaminated,4.0,2.0
2021-04-13,,Rhine River,River,Source,16.89,7.1,6.13,22.79,525.76,7.91,0.218,0.408,4.62,11.92,49.05,372.47,80.3,87.53,Moderate_Risk,4.0,2.0
2021-04-14,Poland,Lake Sniardwy,Groundwater,Midstream,17.62,6.89,6.1,21.57,551.81,7.99,0.234,0.71,5.35,,38.78,390.1,50.98,87.04,Moderate_Risk,4.0,2.0
,Sweden,Gota River,Reservoir,,17.62,7.38,6.67,25.44,549.54,9.79,0.304,0.455,6.17,12.84,57.86,387.84,89.47,85.04,Contaminated,4.0,2.0
2021-04-14,Germany,Rhine River,River,Source,16.83,7.09,7.11,19.21,510.62,8.46,0.183,0.704,5.53,14.42,41.93,348.62,74.66,89.79,Moderate_Risk,4.0,2.0
2021-04-15,Sweden,Gota River,Stream,Source,18.05,7.46,6.84,17.73,497.11,8.96,0.253,0.497,5.0,8.77,46.14,360.67,84.0,89.35,Moderate_Risk,4.0,2.0
2021-04-15,Spain,Ebro River,Lake,Urban_Point,17.07,7.46,2.98,27.88,592.77,10.53,0.28,0.947,6.59,14.37,56.49,416.79,33.47,75.92,Contaminated,4.0,2.0
2021-04-15,Austria,Lake Neusiedl,Reservoir,Upstream,17.97,6.94,5.26,26.63,542.41,8.44,0.247,0.625,5.46,14.26,42.51,337.96,44.41,84.55,Moderate_Risk,4.0,2.0
2021-04-16,Netherlands,Rhine River,Groundwater,Urban_Point,19.26,6.93,3.48,28.14,605.87,10.07,0.288,0.716,6.82,16.64,52.09,414.02,91.42,76.23,Contaminated,4.0,2.0
2021-04-16,Italy,Tiber River,River,,16.17,6.41,3.89,25.57,537.07,9.11,0.311,0.814,6.91,19.63,64.16,420.61,68.34,76.11,Contaminated,4.0,2.0
2021-04-16,France,Lake Geneva,Stream,Midstream,19.02,6.68,6.4,20.72,575.14,8.68,0.265,0.615,6.07,17.52,66.21,383.72,119.45,85.46,Contaminated,4.0,2.0
2021-04-17,Netherlands,Scheldt River,Stream,Urban_Point,17.56,7.01,3.21,27.06,680.44,9.42,0.308,0.752,5.98,14.71,67.73,445.04,58.17,77.4,Contaminated,4.0,2.0
2021-04-17,Poland,Oder River,River,Midstream,19.17,7.32,6.32,28.47,574.98,9.0,0.248,0.784,6.4,17.72,54.06,374.98,61.84,84.24,Contaminated,4.0,2.0
2021-04-17,Austria,Lake Neusiedl,Groundwater,Urban_Point,17.33,6.29,3.39,29.53,578.43,8.88,0.301,0.87,6.65,17.75,66.88,378.69,44.74,74.51,Contaminated,4.0,2.0
